
'l	1,16264913562210859500	191	16236
xv	1,18555109601728928600	192	16002
wv	1,19631901840490797500	195	16104
zg	1,22603933283544934000	197	15870
dq	1,23464373464373464300	201	16078
q'	1,25171254203512268000	201	15856
qs	1,26214192909732104100	204	15958
yj	1,27944885280186996300	208	16048
hq	1,29060145732987526200	209	15984
xd	1,29556161666253409300	209	15922
mz	1,34736064968623108100	219	16034
xn	1,35666052793124616300	221	16068
jd	1,35724672806592341200	224	16279
yy	1,38531937566601893000	221	15731
js	1,40318627450980392100	229	16090
cv	1,46107933349912956900	235	15848
jr	1,49018657620547613200	246	16261
j'	1,55154223297958170400	250	15862
hj	1,55611155183987307000	255	16131
wz	1,55709342560553633200	252	15931
zp	1,56622820434383603500	256	16088
rx	1,57441874656740098800	258	16128
lq	1,58797761012411779000	261	16174
gj	1,58924955513284653600	259	16037
gv	1,62680587592570110400	268	16205
jn	1,63964292220805246800	270	16196
vk	1,69481155163974547200	277	16066
gz	1,71865443425076452500	281	16068
vc	1,77819083023543990000	287	15852
mj	1,83966037039315818600	299	15953
't	1,88806061346694366300	309	16056
zv	1,89541273075260850700	307	15889
zr	1,93540433925049309600	314	15909
vt	1,93689852600803995600	318	16099
vd	1,97408259658471599800	326	16187
pj	1,97881996974281391800	327	16197
pv	1,99752628324056895400	323	15846
hz	2,05253512522907758000	336	16033
'd	2,09991026024528866200	351	16363
fk	2,18785590121680752800	365	16317
cw	2,22357599756320438600	365	16049
zc	2,23638331129012865200	372	16261
zd	2,27631419206021609800	375	16098
zn	2,49052517596101786600	414	16208
qi	2,52546561388704719400	419	16171
zt	2,52735957433944011100	418	16120
lj	2,67777447188336804500	450	16354
fg	2,68716334806027961000	444	16078
xw	2,71765271765271765200	452	16179
zw	2,72864473287051011100	452	16112
zs	2,77408437084491720000	459	16086
kj	2,90368271954674220900	492	16451
'a	2,91027653665016302300	482	16079
vn	2,92304043638088461900	493	16372
fw	2,93781916491438870500	489	16155
fp	3,03266874849867883700	505	16146
cf	3,15909363385685169600	527	16154
bk	3,23480531813865147100	545	16302
fh	3,35735735735735735700	559	16090
zk	3,49386213408876298300	592	16351
xb	3,55689875624782052700	612	16593
xm	3,61156637789744790400	617	16466
xf	3,70304643596569062400	626	16278
zm	3,71021628275013187900	633	16427
mk	3,76787998604488894000	648	16549
kg	3,77675929686140279600	651	16585
fb	3,81832088015532152700	649	16347
cb	3,84183462379573260800	650	16268
fd	3,94588500563697857900	665	16187
cg	4,02077497665732959800	689	16446
wg	4,02095843635935476200	683	16302
gk	4,15697674418604651100	715	16484
qa	4,15884561238854997600	709	16338
vv	4,16338403733107084400	687	15813
zb	4,25902286178484391300	734	16499
dk	4,53063126019100861800	778	16393
xl	4,56712816682943643300	795	16611
fc	4,60476715188772255400	794	16448
sj	4,78318153176376238700	835	16621
mg	4,89872553482020937600	861	16714
fm	4,91937368544052348600	842	16273
gc	4,95786108689334495700	853	16351
uw	4,97927699746718857900	865	16506
pg	5,09173246632605666500	877	16346
cp	5,10005312555339118100	864	16076
uq	5,16853932584269662900	897	16457
bg	5,22253521126760563300	927	16822
tj	5,32047646057855927300	938	16691
cz	5,36137269628516956400	928	16380
fn	5,39691770863623146200	928	16266
sz	5,40705751597666018300	973	17021
vl	5,51829961354853375700	971	16624
ww	5,53456194407301901000	952	16248
zh	5,67550541206116488100	991	16469
pk	5,69017617880152802300	998	16540
hv	5,74674052934922500100	1027	16843
lz	5,77879617727602973200	1034	16858
dz	5,86236193712829226800	1035	16619
uu	5,96037898363479758800	1038	16376
kc	5,96322584250824344700	1067	16825
gp	6,15799528036858073900	1096	16701
xs	6,17640524327927127300	1112	16891
hg	6,21348621348621348600	1138	17176
kv	6,26917284845780578900	1124	16804
kd	6,32492997198879551800	1129	16720
wc	6,50496141124586549000	1180	16959
mv	6,58626056024899955500	1185	16806
mh	6,76997472249697768900	1232	16965
bw	7,00438815752930067200	1261	16741
tk	7,14483369306547124900	1291	16777
nx	7,14990138067061143900	1305	16946
bv	7,38291413703382480400	1362	17085
pd	7,67168262653898768800	1402	16872
cd	7,68682493557760842100	1402	16836
mw	7,93744625967325881300	1477	17130
uj	7,99328022543759822200	1475	16977
cm	8,04953560371517027800	1456	16631
wp	8,09531493733526975400	1505	17085
hk	8,11727904140819680800	1531	17329
hh	8,15705041057153733200	1500	16888
v'	8,19680965725371847300	1521	17034
vs	8,20846549272667614500	1501	16784
bf	8,22417071624762307200	1557	17374
yk	8,67749177674515741600	1662	17490
gf	8,70458135860979462800	1653	17336
yz	8,89841585193705233400	1702	17424
mt	9,27397701643217699400	1727	16894
md	9,30551164506270418300	1766	17211
wf	9,37864489449687201700	1769	17092
kp	9,68561942311682921700	1867	17408
tv	9,74189892329091752000	1891	17519
bp	9,76652913354131025400	1941	17932
vr	9,81451654803345975900	1889	17357
xh	9,85497028905227112400	1957	17900
