
xl	7,37463126843657817100	25	313
fh	7,38636363636363636300	26	325
tw	7,42574257425742574200	30	373
hw	7,42705570291777188300	28	348
nm	7,48031496062992125900	38	469
bk	7,53623188405797101400	26	318
yc	7,66550522648083623600	66	794
fg	7,71604938271604938200	25	298
qm	7,73993808049535603700	25	297
gl	7,83898305084745762700	74	869
sq	7,86516853932584269600	28	327
vx	7,95107033639143730800	26	300
'a	7,96915167095115681200	31	357
qr	8,03571428571428571400	27	308
hv	8,08383233532934131700	27	306
vl	8,25082508250825082500	25	277
kk	8,26873385012919896600	32	354
zl	8,29145728643216080400	33	364
zn	8,31024930747922437600	30	330
qa	8,37320574162679425800	35	382
fn	8,57142857142857142800	27	287
dq	8,59106529209621993100	25	265
ij	8,73180873180873180800	42	438
qu	8,95238095238095238000	47	477
vb	8,95522388059701492500	24	243
tk	9,03790087463556851300	31	311
qi	9,11458333333333333300	35	348
jc	9,14454277286135693200	31	307
qc	9,18032786885245901600	28	276
oq	9,19540229885057471200	48	473
jn	9,21985815602836879400	39	383
rq	9,36555891238670694800	31	299
bl	9,54228083785880527500	123	1165
kw	9,61538461538461538400	30	281
pk	9,63172804532577903600	34	318
bj	9,64187327823691460000	35	327
dj	9,64912280701754385900	33	308
rw	9,66183574879227053100	40	373
tr	9,76006506710044733600	240	2218
jy	9,82367758186397984800	39	357
yz	9,85401459854014598500	54	493
xc	9,94897959183673469300	39	352
