
yy	2,70916334661354581600	34	1220
rq	2,71216097987751531000	31	1111
zl	2,71381578947368421000	33	1182
qa	2,85947712418300653500	35	1188
dj	2,86209887250650477000	33	1119
cv	2,89115646258503401300	34	1141
iy	2,92857142857142857100	41	1358
pk	2,96684118673647469400	34	1111
bj	2,97366185216652506300	35	1141
pw	2,97723292469352014000	34	1107
jn	3,04212168486739469500	39	1242
qi	3,05944055944055944000	35	1108
tx	3,08483290488431876600	36	1130
fn	3,16239316239316239300	37	1132
vg	3,18690783807062876800	37	1123
jy	3,20460147904683648300	39	1177
rj	3,24508966695132365400	38	1132
rw	3,25998370008149959200	40	1186
xc	3,26633165829145728600	39	1154
cq	3,27144120247568523400	37	1093
nm	3,30857528696826468600	49	1431
ij	3,34128878281622911600	42	1214
fx	3,35241210139002452900	41	1181
kr	3,37726523887973640800	41	1172
yg	3,37922403003754693300	54	1543
lw	3,46534653465346534600	42	1169
cj	3,50162866449511400600	43	1184
vm	3,51185250219490781300	40	1098
ql	3,57142857142857142800	40	1079
qu	3,57414448669201520900	47	1267
nb	3,62204724409448818800	46	1223
nw	3,66826156299840510300	46	1207
sj	3,70682392586352148200	44	1142
ww	3,76068376068376068300	44	1125
zd	3,76254180602006688900	45	1150
wb	3,81679389312977099200	45	1133
bv	3,82736156351791530900	47	1180
hq	3,86513157894736842100	47	1168
bx	3,89718076285240464300	47	1158
lj	3,90964378801042571600	45	1105
bf	3,92798690671031096500	48	1173
gl	3,93198724760892667300	74	1807
oq	3,94412489728841413300	48	1168
kg	3,95569620253164556900	50	1213
xs	3,96119644300727566600	49	1187
'n	3,97815912636505460200	51	1230
mk	4,07023144453312051000	51	1201
yc	4,13533834586466165400	66	1529
js	4,14551607445008460200	49	1132
wg	4,15944540727902946200	48	1105
nr	4,16966211358734723200	58	1332
fw	4,33715220949263502400	53	1168
yz	4,35835351089588377700	54	1184
gd	4,41860465116279069700	57	1232
xx	4,42930153321976149900	52	1121
nv	4,44091990483743061000	56	1204
dg	4,45121951219512195100	73	1566
bg	4,45705024311183144200	55	1178
bh	4,47504302925989672900	52	1109
lx	4,56852791878172588800	54	1127
wh	4,57614403600900225000	61	1271
fp	4,57685664939550949900	53	1104
hp	4,62287104622871046200	57	1175
zt	4,62478184991273996500	53	1092
gk	4,78547854785478547800	58	1153
mx	4,83870967741935483800	57	1120
hc	4,87380330722367275800	56	1092
dx	4,93079584775086505100	57	1098
rx	4,96632996632996632900	59	1128
cw	5,07131537242472266200	64	1197
hz	5,13643659711075441400	64	1181
iw	5,14647664291369754500	65	1197
gc	5,20646319569120287200	58	1055
br	5,23676880222841225600	94	1700
dz	5,24505588993981083400	61	1101
eq	5,27617477328936521000	64	1148
hg	5,27950310559006211100	68	1219
gp	5,33117932148626817400	66	1171
wf	5,35259133389974511400	63	1113
vu	5,39174389216512215600	64	1122
bl	5,42089026002644336700	123	2145
vp	5,52050473186119873800	70	1197
wc	5,60821484992101105800	71	1194
bp	5,75916230366492146500	66	1079
gb	5,85365853658536585300	72	1157
wr	5,87392550143266475600	82	1313
fb	5,94549958711808422700	72	1138
nj	5,95611285266457680200	76	1199
dv	6,08552631578947368400	74	1141
bd	6,09756097560975609700	85	1308
uu	6,14307931570762052800	79	1206
mg	6,17577197149643705400	78	1184
vt	6,23501199040767386000	78	1172
mv	6,32000000000000000000	79	1170
vd	6,32411067193675889300	80	1184
cg	6,40269587194608256100	76	1110
tb	6,55601659751037344300	79	1125
xo	6,59176029962546816400	88	1246
yk	6,61337209302325581300	91	1284
mw	6,62251655629139072800	80	1127
tr	6,63072776280323450100	246	3463
hf	6,64531625300240192100	83	1165
yp	6,65220535068691250900	92	1290
sv	6,73732021196063588100	89	1231
mh	6,75364543361473522600	88	1214
wp	6,85039370078740157400	87	1182
pv	6,85950413223140495800	83	1126
sg	6,90668626010286554000	94	1266
lz	6,97151424287856071900	93	1240
pb	7,00079554494828957800	88	1168
vr	7,06605222734254992300	92	1209
nf	7,10144927536231884000	98	1281
hb	7,14879467996674979200	86	1116
cz	7,15460526315789473600	87	1128
tg	7,15867158671586715800	97	1257
lv	7,21649484536082474200	98	1259
tf	7,31343283582089552200	98	1241
fm	7,34017363851617995200	93	1173
uo	7,34580734580734580700	106	1336
uv	7,41337630942788074100	92	1148
zu	7,49601275917065390700	94	1159
aq	7,52941176470588235200	96	1178
fl	7,62762762762762762700	127	1537
vn	7,69230769230769230700	99	1187
vc	7,77502067824648469800	94	1114
tm	7,78748180494905385700	107	1266
cr	7,81108083560399636600	172	2029
np	7,95631825273010920400	102	1179
lg	8,10810810810810810800	132	1495
gr	8,18059901654000894000	183	2053
fr	8,29493087557603686600	126	1392
wu	8,31946755407653910100	100	1101
iq	8,36685438455349959700	104	1138
mf	8,36940836940836940800	116	1269
bw	8,41194968553459119400	107	1164
rh	8,41361592806679511800	131	1425
pr	8,45603702145561632300	201	2175
nh	8,85989010989010989000	129	1326
wo	8,88722927557879014100	119	1219
nl	9,06190172303765156300	142	1424
yt	9,17159763313609467400	155	1534
yi	9,18580375782881002000	132	1304
qs	9,24499229583975346600	120	1177
ju	9,28870292887029288700	111	1083
pn	9,32835820895522388000	125	1214
uw	9,34989043097151205200	128	1240
ml	9,44237918215613382800	127	1217
sw	9,67741935483870967700	129	1203
pl	9,74781765276430649800	201	1860
cn	9,88023952095808383200	132	1203
